"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/12/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/13/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/14/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/15/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/16/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/17/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/18/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/19/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/20/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/21/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/22/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/23/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/24/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/25/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/26/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/27/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/28/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/29/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/30/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/31/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/01/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/02/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/03/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/04/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/05/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/06/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/07/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/08/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/09/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/10/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/11/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/12/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/13/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/14/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/15/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/16/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/17/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/18/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/19/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/20/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/21/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/22/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/23/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/24/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/25/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/26/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/27/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/28/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/29/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"06/30/2022","AQS","490494001","2","0.4","ppm","5","Lindon","16","67.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/01/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/02/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/03/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/04/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/05/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/06/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/07/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/08/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/09/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/10/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/11/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/12/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/13/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/14/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/15/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/16/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/17/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/18/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/19/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/20/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/21/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/22/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/23/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/24/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/25/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/26/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/27/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/28/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/29/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/30/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"07/31/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/01/2022","AQS","490494001","2","0.2","ppm","2","Lindon","18","75.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/02/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/03/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/04/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/05/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/06/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/07/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/08/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/09/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/10/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/11/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/12/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/13/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/14/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/15/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/16/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/17/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/18/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/19/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
